user,item,rating
Aaron Fincke,Breaking Benjamin,1
Aaron Freeman,Sparklehorse,1
Aaron Freeman,The Fiery Furnaces,1
Aaron Freeman,Yo La Tengo,1
Aaron Freeman,Ween,1
Aaron Freeman,The Flaming Lips,1
Aaron Freeman,Repulsion,1
Aaron Freeman,Camper Van Beethoven,1
Aaron Freeman,Rock,1
Aaron Freeman,The Explorers Club,1
Aaron Freeman,Eels,1
Aaron Gillies,Unknown,1
Aaron Gillies,Circleslide,1
Aaron Green,Rock,1
Aaron Green,The Fold,1
Aaron Hemphill,Liars,1
Aaron Hemphill,Rock,1
Aaron Henningsen,"Folk, World, & Country",1
Aaron Henningsen,The Henningsens,1
Aaron Homma,Rock,1
Aaron Homma,Today I Caught the Plague,1
Aaron Huffman,No Knife,1
Aaron Huffman,Helms,1
Aaron Huffman,Rock,1
Aaron Huffman,Harvey Danger,1
Aaron Huffman,Young Statues,1
Aaron Huffman,Bon Iver,1
Aaron Jellum,LÃ_Ã_z Rockit,1
Aaron Jellum,Rock,1
Aaron Kamin,The Calling,1
Aaron Kamin,Lifehouse,1
Aaron Kamin,Rock,1
Aaron Kisling,Rock,1
Aaron Kisling,To Speak of Wolves,1
Aaron Kyle Behrens,Rock,1
Aaron Kyle Behrens,Ghostland Observatory,1
Aaron Kyle Behrens,Electronic & DJ,1
Aaron Lewis,Florida Georgia Line,1
Aaron Lewis,"Folk, World, & Country",1
Aaron Lewis,Rock,1
Aaron Lewis,Staind,1
Aaron Lines,"Folk, World, & Country",1
Aaron Lines,Emerson Drive,1
Aaron Marshall,Rock,1
Aaron Marshall,Intervals,1
Aaron Moreland,"Folk, World, & Country",1
Aaron Moreland,Rock,1
Aaron Moreland,Moreland & Arbuckle,1
Aaron Moreland,Funk / Soul,1
Aaron Moreland,Blues,1
Aaron North,Rock,1
Aaron North,Nine Inch Nails,1
Aaron North,Professional Murder Music,1
Aaron North,Orgy,1
Aaron North,Mindless Self Indulgence,1
Aaron North,Marilyn Manson,1
Aaron North,Korn,1
Aaron North,Powerman 5000,1
Aaron North,Black Light Burns,1
Aaron Perrino,Dear Leader,1
Aaron Perrino,The Sheila Divine,1
Aaron Perrino,Rock,1
Aaron Pillar,The Appleseed Cast,1
Aaron Pillar,Rock,1
Aaron Ramsey,Steep Canyon Rangers,1
Aaron Ramsey,Old School Freight Train,1
Aaron Ramsey,Infamous Stringdusters,1
Aaron Ramsey,Rock,1
Aaron Ramsey,"Folk, World, & Country",1
Aaron Ramsey,Mountain Heart,1
Aaron Saunders,Rock,1
Aaron Saunders,The Color Morale,1
Aaron Sharp,Rock,1
Aaron Sharp,Saint Motel,1
Aaron Stuart,Piebald,1
Aaron Stuart,Rock,1
Aaron Turner,Isis,1
Aaron Turner,House of Low Culture,1
Aaron Turner,Greymachine,1
Aaron Turner,Jodis,1
Aaron Turner,Old Man Gloom,1
Aaron Turner,Trenches,1
Aaron Turner,Intronaut,1
Aaron Turner,National Sunday Law,1
Aaron Turner,Burst,1
Aaron Turner,Rock,1
Aaron Turner,Year of No Light,1
Aaron Turner,Cult of Luna,1
Aaron Turner,Pelican,1
Aaron Turner,Zozobra,1
Aaron Van Zutphen,Confide,1
Aaron Van Zutphen,Rock,1
Aaron Weiss,Showbread,1
Aaron Weiss,Forgive Durden,1
Aaron Weiss,mewithoutYou,1
Aaron Weiss,Rock,1
Aaron Young,Submersed,1
Aaron Young,Rock,1
Abalam,Nocturnal Depression,1
Abalam,Unknown,1
Abbey Nex,CombiChrist,1
Abbey Nex,Electronic & DJ,1
Abel Pedrellos,Callejeros,1
Abel Pedrellos,Rock,1
Abouhadid,Tinariwen,1
Abouhadid,Blues,1
Abouhadid,"Folk, World, & Country",1
Ace,Skunk Anansie,1
Ace,Rock,1
Ace Enders,The Early November,1
Ace Enders,The Honorary Title,1
Ace Enders,Say Anything,1
Ace Enders,Nightmare of You,1
Ace Enders,Straylight Run,1
Ace Enders,I Can Make a Mess Like Nobody's Business,1
Ace Enders,This Providence,1
Ace Enders,The Spill Canvas,1
Ace Enders,Rock,1
Ace Enders,Daphne Loves Derby,1
Ace Enders,Gatsbys American Dream,1
Ace Enders,Spitalfield,1
Ace Frehley,Wicked Lester,1
Ace Frehley,Kiss,1
Ace Frehley,Rock,1
Ace Frehley,Quiet Riot,1
Ace Frehley,Great White,1
Ace Frehley,Winger,1
Ace Frehley,Ratt,1
Ace Frehley,Van Halen,1
Ace Frehley,Twisted Sister,1
Ace Hardwhere,Rock,1
Ace Hardwhere,Sloppy Seconds,1
Ace Mark,Rock,1
Ace Mark,Bigelf,1
Ace Von Johnson,Rock,1
Ace Von Johnson,Faster Pussycat,1
Acey Slade,Amen,1
Acey Slade,Murderdolls,1
Acey Slade,Dope,1
Acey Slade,Joan Jett and the Blackhearts,1
Acey Slade,Misfits,1
Acey Slade,Rock,1
Achim Reichel,Pop,1
Achim Reichel,The Rattles,1
Achim Reichel,Rock,1
Achim Reichel,Wonderland,1
Acle Kahney,Rock,1
Adalita Srsen,The Panda Band,1
Adalita Srsen,Rock,1
Adalita Srsen,Magic Dirt,1
Adam Aijala,Greensky Bluegrass,1
Adam Aijala,Mountain Heart,1
Adam Aijala,Rock,1
Adam Aijala,Yonder Mountain String Band,1
Adam Amparan,Rock,1
Adam Amparan,At the Drive?In,1
Adam Arling,Rock,1
Adam Arling,The Last Vegas,1
Adam Aymor,Cheap Girls,1
Adam Aymor,Rock,1
Adam Birchall,Rock,1
Adam Birchall,Twisted Wheel,1
Adam Blake,Electronic & DJ,1
Adam Blake,Rock,1
Adam Blake,Zoot Woman,1
Adam Blake,Cornershop,1
Adam Blake,The Films,1
Adam Buszko,Hate,1
Adam Buszko,Rock,1
Adam Darski,Vesania,1
Adam Darski,Behemoth,1
Adam Darski,Hate,1
Adam Darski,Rock,1
Adam Darski,Vital Remains,1
Adam Darski,Azarath,1
Adam De Micco,Lorna Shore,1
Adam Deibert,Silversun Pickups,1
Adam Deibert,Minus the Bear,1
Adam Deibert,The Aquabats,1
Adam Deibert,Rock,1
Adam Deibert,Pistolita,1
Adam Devlin,Rock,1
Adam Devlin,The Bluetones,1
Adam Dutkiewicz,The Agonist,1
Adam Dutkiewicz,The Agony Scene,1
Adam Dutkiewicz,Times of Grace,1
Adam Dutkiewicz,Killswitch Engage,1
Adam Dutkiewicz,After The Burial,1
Adam Dutkiewicz,God Forbid,1
Adam Dutkiewicz,The Autumn Offering,1
Adam Dutkiewicz,Unearth,1
Adam Dutkiewicz,Parkway Drive,1
Adam Dutkiewicz,Threat Signal,1
Adam Dutkiewicz,Silent Civilian,1
Adam Dutkiewicz,Shadows Fall,1
Adam Dutkiewicz,All That Remains,1
Adam Dutkiewicz,Caliban,1
Adam Dutkiewicz,Rock,1
Adam Forkner,The Microphones,1
Adam Forkner,Dirty Projectors,1
Adam Forkner,Electronic & DJ,1
Adam Forkner,Jackie-O Motherfucker,1
Adam Franklin,Swervedriver,1
Adam Franklin,Ride,1
Adam Franklin,Autolux,1
Adam Franklin,Rock,1
Adam Gardner,Guster,1
Adam Gardner,Rock,1
Adam Gardner,The LeeVees,1
Adam Gates,Manmade God,1
Adam Gates,Quicksilver Messenger Service,1
Adam Gates,Exodus,1
Adam Gates,Rock,1
Adam Gates,Electric Apricot,1
Adam Gaynor,Everclear,1
Adam Gaynor,Lifehouse,1
Adam Gaynor,Third Eye Blind,1
Adam Gaynor,The Calling,1
Adam Gaynor,Gin Blossoms,1
Adam Gaynor,Dishwalla,1
Adam Gaynor,Oleander,1
Adam Gaynor,The Refreshments,1
Adam Gaynor,Matchbox Twenty,1
Adam Gaynor,Rock,1
Adam Gaynor,Black Lab,1
Adam Gaynor,Strata,1
Adam Gontier,Rock,1
Adam Gontier,Three Days Grace,1
Adam Gontier,Emphatic,1
Adam Granduciel,Rock,1
Adam Granduciel,The War on Drugs,1
Adam Granduciel,Uninhabitable Mansions,1
Adam Granduciel,The Skins,1
Adam Granduciel,Egyptian,1
Adam Hann,The 1975,1
Adam Hann,Pop,1
Adam Hann,Rock,1
Adam Hogan,Hey Rosetta!,1
Adam Hogan,Rock,1
Adam Jacobson,Rock,1
Adam Jacobson,Airbourne,1
Adam Jones,Rock,1
Adam Jones,Scars on Broadway,1
Adam Jones,Tool,1
Adam Jones,Van Halen,1
Adam Juwig,Anarbor,1
Adam Juwig,Rock,1
Adam Kessler,The Drums,1
Adam Kessler,Rock,1
Adam Krier,Lucky Boys Confusion,1
Adam Krier,Rock,1
Adam Latiff,Puddle of Mudd,1
Adam Latiff,Rock,1
Adam Levine,Rock,1
Adam Levine,Pop,1
Adam Levine,Maroon 5,1
Adam Levine,The Script,1
Adam Levine,Kara's Flowers,1
Adam Levine,Funk / Soul,1
Adam McGill,The Republic Tigers,1
Adam McGill,Rock,1
Adam Miller,Chromatics,1
Adam Miller,Rock,1
Adam Miller,Electronic & DJ,1
Adam Nutter,Polytechnic,1
Adam Nutter,Kubichek!,1
Adam Nutter,BlackBud,1
Adam Nutter,Rock,1
Adam Nutter,The Music,1
Adam Oâ€™Regan,Little Green Cars,1
Adam Oâ€™Regan,Rock,1
Adam Reich,Rock,1
Adam Reich,Titus Andronicus,1
Adam Rodgers,Rock,1
Adam Rodgers,A Change of Pace,1
Adam Rogers,Jazz,1
Adam Shore,Rock,1
Adam Shore,Warrant,1
Adam Slack,The Struts,1
Adam Slack,Rock,1
Adam Smirnoff,Lettuce,1
Adam Smirnoff,Blues,1
Adam Smirnoff,Funk / Soul,1
Adam Smirnoff,Robert Randolph & The Family Band,1
Adam Smith,Temples,1
Adam Smith,Time Travelers,1
Adam Smith,Rock,1
Adam Spark,Birds of Tokyo,1
Adam Spark,Rock,1
Adam Sykes,Rock,1
Adam Sykes,Lanterns on the Lake,1
Adam Tanbouz,Rock,1
Adam Tanbouz,Leadfoot,1
Adam Tanbouz,Corrosion of Conformity,1
Adam Tanbouz,He Is Legend,1
Adam Tanbouz,Down,1
Adam Terrell,Rock,1
Adam Terrell,Assembly of Dust,1
Adam Thompson,Rock,1
Adam Thompson,We Were Promised Jetpacks,1
Adam Thompson,Chocolate Starfish,1
Adam Zaars,Rock,1
Adam Zaars,Repugnant,1
Adam Zadel,Soil,1
Adam Zadel,Rock,1
Adam Zadel,Coal Chamber,1
Adam Zadel,Damageplan,1
Adam Zadel,Mudvayne,1
Adam Zadel,Stone Sour,1
Adam Zadel,Static?X,1
Adam Zadel,Revelation Theory,1
Adam Zadel,Godsmack,1
Adam Zadel,Nonpoint,1
Adam Zadel,Drowning Pool,1
Adam Zindani,King Adora,1
Adam Zindani,Rock,1
Adam Zindani,Stereophonics,1
Adi Dick,Trinity Roots,1
Adi Dick,Little Bushman,1
Adi Dick,Twinset,1
Adi Dick,Fly My Pretties,1
Adi Dick,Cornerstone Roots,1
Adi Dick,Breaks Co-op,1
Adi Dick,Lucid 3,1
Adi Dick,Unknown,1
Adi Dick,One Million Dollars,1
Adrian,Stormwitch,1
Adrian,The Berzerker,1
Adrian,Rock,1
Adrian Belew,King Crimson,1
Adrian Belew,California Guitar Trio,1
Adrian Belew,Andy Summers & Robert Fripp,1
Adrian Belew,"Giles, Giles & Fripp",1
Adrian Belew,The Mothers of Invention,1
Adrian Belew,Rock,1
Adrian Belew,Tom Tom Club,1
Adrian Belew,ProjeKct Two,1
Adrian Borland,The Sun and the Moon,1
Adrian Borland,Comsat Angels,1
Adrian Borland,The Sound,1
Adrian Borland,Modern English,1
Adrian Borland,The Chameleons,1
Adrian Borland,Sad Lovers and Giants,1
Adrian Borland,And Also the Trees,1
Adrian Borland,Rock,1
Adrian Fisher,Electronic & DJ,1
Adrian Fisher,Rock,1
Adrian Fisher,Pop,1
Adrian Fisher,Sparks,1
Adrian LaTrace Jr.,Rock,1
Adrian LaTrace Jr.,The Academy Is...,1
Adrian Lee,Larry Cordle & Lonesome Standard Time,1
Adrian Lee,Toyah,1
Adrian Lee,Counterparts,1
Adrian Lee,Mike + The Mechanics,1
Adrian Lee,The Cruel Sea,1
Adrian Lee,Rock,1
Adrian Portas,Rock,1
Adrian Portas,Theatre of Hate,1
Adrian Portas,Spear of Destiny,1
Adrian Portas,New Model Army,1
Adrian Quesada,Unknown,1
Adrian Quesada,Grupo Fantasma,1
Adrian Smith,Wolfsbane,1
Adrian Smith,Rock,1
Adrian Smith,Iron Maiden,1
Adrian Utley,Massive Attack,1
Adrian Utley,Electronic & DJ,1
Adrian Utley,Rock,1
Adrian Utley,Portishead,1
Adrian Vandenberg,Vandenberg,1
Adrian Vandenberg,Rock,1
Adrian Vandenberg,Coverdale/Page,1
Adrianne,The Rescues,1
Adrianne,Rock,1
Adrien GuÃ©rin,Benighted,1
Adrien GuÃ©rin,Rock,1
AdriÃ¡n M. Vallejo,Diabulus in Musica,1
AdriÃ¡n Nario,Unknown,1
AdriÃ¡n Nario,Once tiros,1
Aeriel Stiles,Rock,1
Aeriel Stiles,Pretty Boy Floyd,1
Afel Bocoum,Unknown,1
Afel Bocoum,"Afel Bocoum, Damon Albarn, Toumani DiabatÃ©, Ko Kan Ko Sata",1
Afie Jurvanen,Bahamas,1
Afie Jurvanen,"Folk, World, & Country",1
Age Pryor,Minuit,1
Age Pryor,Unknown,1
Age Pryor,Fly My Pretties,1
Age Pryor,The Wellington International Ukulele Orchestra,1
Age Pryor,Voom,1
Age Pryor,Lucid 3,1
Age Pryor,Trinity Roots,1
Age Pryor,Little Bushman,1
Age Pryor,One Million Dollars,1
AgustÃ_n Ronconi,Unknown,1
AgustÃ_n Ronconi,Arbolito,1
Ahrue Luster,Possessed,1
Ahrue Luster,Ill NiÃ±o,1
Ahrue Luster,Death Angel,1
Ahrue Luster,Testament,1
Ahrue Luster,Vio-Lence,1
Ahrue Luster,Flotsam and Jetsam,1
Ahrue Luster,3 Inches of Blood,1
Ahrue Luster,Rock,1
Ahrue Luster,Forbidden,1
Ahrue Luster,Machine Head,1
Aja Timu,I Am Giant,1
Aja Timu,Rock,1
Ajax,Rock,1
Ajax,Aus-Rotten,1
Ajax,Bluejuice,1
Akira Takasaki,LOUDNESS,1
Akira Takasaki,Rock,1
Akira Yamaoka,Konami Kukeiha Club,1
Akira Yamaoka,Rock,1
Akira Yamaoka,Electronic & DJ,1
Al Birmingham,Haunted,1
Al Birmingham,Rock,1
Al Caiola,Jazz,1
Al Caiola,Al Caiola & His Orchestra,1
Al Ciner,Rufus,1
Al Ciner,Three Dog Night,1
Al Ciner,Rock,1
Al Connelly,Walk Off The Earth,1
Al Connelly,Rock,1
Al Connelly,Reggae,1
Al Connelly,Glass Tiger,1
Al Di Meola,Bluecoats Drum and Bugle Corps,1
Al Di Meola,The Mahavishnu Orchestra,1
Al Di Meola,Weather Report,1
Al Di Meola,Pat Metheny Group,1
Al Di Meola,Jazz,1
Al Di Meola,Latin,1
Al Di Meola,Dream Theater,1
Al Di Meola,Glassmen Drum and Bugle Corps,1
Al Di Meola,Mandarins Drum and Bugle Corps,1
Al Di Meola,"Paco de LucÃ_a, Al Di Meola, John McLaughlin",1
Al Di Meola,Vital Information,1
Al Di Meola,The Al Di Meola Project,1
Al Di Meola,Go,1
Al Di Meola,Return to Forever,1
Al Di Meola,Mandrake Project,1
Al Di Meola,Trio!,1
Al Di Meola,Anti-m,1
Al Di Meola,Jacob Fred Jazz Odyssey,1
Al Di Meola,No Mercy,1
Al Doyle,Friendly Fires,1
Al Doyle,Rock,1
Al Doyle,Electronic & DJ,1
Al Doyle,LCD Soundsystem,1
Al Doyle,Crystal Fighters,1
Al Doyle,The Ting Tings,1
Al Doyle,Delphic,1
Al Doyle,Cut Copy,1
Al Doyle,Hot Chip,1
Al Glassman,Rock,1
Al Glassman,Job for a Cowboy,1
Al James,Rock,1
Al James,Dolorean,1
Al James,Showaddywaddy,1
Al Jourgensen,Ministry,1
Al Jourgensen,Pigface,1
Al Jourgensen,Revolting Cocks,1
Al Jourgensen,Pig,1
Al Jourgensen,Electronic & DJ,1
Al Jourgensen,Rock,1
Al Montfort,Pop,1
Al Montfort,Dick Diver,1
Al Nichol,Rock,1
Al Nichol,The Turtles,1
Al Nichol,Pop,1
Al Perkins,The Flying Burrito Brothers,1
Al Perkins,Manassas,1
Al Perkins,"Folk, World, & Country",1
Al Perkins,Rock,1
Al Pitrelli,Rock,1
Al Pitrelli,Danger Danger,1
Al Pitrelli,Savatage,1
Al Pitrelli,Trans-Siberian Orchestra,1
Al Pitrelli,Alice Cooper,1
Al Pitrelli,Asia,1
Al Pitrelli,Megadeth,1
Al Schnier,moe.,1
Al Schnier,Rock,1
Al Schnier,Electronic & DJ,1
Al Schnier,Al and the Transamericans,1
Al Schnier,Deep Banana Blackout,1
Al Schnier,Ominous Seapods,1
Al Schnier,U-Melt,1
Al Schnier,God Street Wine,1
Al Schnier,Disco Biscuits,1
Al Schnier,Strangefolk,1
Al Schnier,The Heavy Pets,1
Al Schnier,Brothers Past,1
Al Schnier,The Big Wu,1
Al Stewart,America,1
Al Stewart,Rock,1
Alain Croubalian,Dead Brothers,1
Alain Croubalian,Unknown,1
Alain Croubalian,"Folk, World, & Country",1
Alain Croubalian,Rock,1
Alain Johannes,Queens of the Stone Age,1
Alain Johannes,Blues,1
Alain Johannes,Rock,1
Alain Johannes,Mini Mansions,1
Alain Johannes,Mondo Generator,1
Alain Johannes,Eleven,1
Alain Johannes,Them Crooked Vultures,1
Alain Johannes,The Desert Sessions,1
Alain Johannes,The Gutter Twins,1
Alain Johannes,Eagles of Death Metal,1
Alain Johannes,Anthym,1
Alain Johannes,Sweethead,1
Alain Johannes,Walk the Moon,1
Alan Ashby,Rock,1
Alan Ashby,Of Mice & Men,1
Alan Bailey,Rock,1
Alan Bailey,Filter,1
Alan Barry,Fields,1
Alan Barry,Rock,1
Alan Barton,Smokie,1
Alan Barton,Rock,1
Alan Blake,Sheer Terror,1
Alan Blake,Rock,1
Alan Blakley,Pop,1
Alan Blakley,Rock,1
Alan Blakley,The Tremeloes,1
Alan Campbell,Restarts,1
Alan Campbell,Sham 69,1
Alan Campbell,Rock,1
Alan Cartwright,Circleslide,1
Alan Cartwright,Needtobreathe,1
Alan Cartwright,Building 429,1
Alan Cartwright,Jars of Clay,1
Alan Cartwright,Rush of Fools,1
Alan Cartwright,Addison Road,1
Alan Cartwright,Smalltown Poets,1
Alan Cartwright,Rock,1
Alan Cartwright,Tenth Avenue North,1
Alan Cartwright,Procol Harum,1
Alan Cartwright,Sixpence None the Richer,1
Alan Day,Rock,1
Alan Day,Four Year Strong,1
Alan Doyle,Great Big Sea,1
Alan Doyle,Rock,1
Alan Gill,The Teardrop Explodes,1
Alan Gill,Rock,1
Alan Gill,Fashion,1
Alan Gill,The Armoury Show,1
Alan Jackson,Brooks & Dunn,1
Alan Jackson,"Folk, World, & Country",1
Alan Jackson,Alabama,1
Alan Kendall,Rock,1
Alan Kendall,Blues,1
Alan Kendall,Wishbone Ash,1
Alan Kendall,Bee Gees,1
Alan Kendall,Eric Burdon & the Animals,1
Alan Kendall,Spooky Tooth,1
Alan Kendall,Dire Straits,1
Alan Kendall,Manfred Mann's Earth Band,1
Alan Longmuir,Bay City Rollers,1
Alan Longmuir,Pop,1
Alan Longmuir,Rock,1
Alan Morse,GPS,1
Alan Morse,Spock's Beard,1
Alan Morse,Proto-Kaw,1
Alan Morse,Rock,1
Alan Morse,Karmakanic,1
Alan Morse,Rocket Scientists,1
Alan Morse,The Tangent,1
Alan Morse,The Flower Kings,1
Alan Murphy,Rock,1
Alan Murphy,Gillan,1
Alan Murphy,Go West,1
Alan Murphy,Jazz,1
Alan Murphy,Steve Howe's Remedy,1
Alan Murphy,The Jeff Beck Group,1
Alan Murphy,Scritti Politti,1
Alan Murphy,Level 42,1
Alan Parsons,Supertramp,1
Alan Parsons,Manfred Mann's Earth Band,1
Alan Parsons,The Alan Parsons Project,1
Alan Parsons,Pop,1
Alan Parsons,Rock,1
Alan Parsons,Camel,1
Alan Parsons,Klaatu,1
Alan Parsons,The Moody Blues,1
Alan Parsons,Asia,1
Alan Parsons,Yes,1
Alan Parsons,Genesis,1
Alan Prosser,Rock,1
Alan Prosser,"Folk, World, & Country",1
Alan Prosser,Oysterband,1
Alan Reid,Rock,1
Alan Reid,Battlefield Band,1
Alan Riches,Rock,1
Alan Riches,Diemonds,1
Alan Riggs,Delta 5,1
Alan Riggs,Rock,1
Alan Shenton,Rock,1
Alan Shenton,Zebra & Giraffe,1
Alan Silson,Smokie,1
Alan Silson,Mud,1
Alan Silson,Showaddywaddy,1
Alan Silson,The Rubettes,1
Alan Silson,The Glitter Band,1
Alan Silson,Status Quo,1
Alan Silson,Hello,1
Alan Silson,Rock,1
Alan Sparhawk,Low,1
Alan Sparhawk,Red House Painters,1
Alan Sparhawk,Rock,1
Alan Warner,The Foundations,1
Alan Warner,Funk / Soul,1
Alan Warner,Blues,1
Alan Warner,Pop,1
Alan Warner,Rock,1
Alan Wilson,Blues,1
Alan Wilson,Rock,1
Alan Wilson,Canned Heat,1
Alana Haim,Rock,1
Alana Haim,HAIM,1
Alana Haim,Pop,1
Alasdair MacLean,Pop,1
Alasdair MacLean,The Clientele,1
Alasdair MacLean,Rock,1
Alasdair MacLean,The John Renbourn Group,1
Albert Collins,The Vaughan Brothers,1
Albert Collins,Blues,1
Albert Collins,Albert Collins and The Icebreakers,1
Albert Collins,"Albert Collins, Robert Cray and Johnny Copeland",1
Albert Collins,Albert Collins & The Heartbreakers,1
Albert Collins,Robert Cray & Albert Collins,1
Albert Collins,Big Bad Voodoo Daddy,1
Albert Collins,"Albert Collins, Etta James, Joe Walsh",1
Albert Cummings,Blues,1
Albert Gonzales,Evildead,1
Albert Gonzales,Rock,1
Albert Hammond Jr,Elefant,1
Albert Hammond Jr,The Virgins,1
Albert Hammond Jr,The Strokes,1
Albert Hammond Jr,White Rabbits,1
Albert Hammond Jr,We Are Scientists,1
Albert Hammond Jr,French Kicks,1
Albert Hammond Jr,The Cloud Room,1
Albert Hammond Jr,Vampire Weekend,1
Albert Hammond Jr,The Stills,1
Albert Hammond Jr,Rock,1
Albert Hammond Jr,Interpol,1
Albert King,Blues,1
Albert King,The Vaughan Brothers,1
Albert King,The Robert Cray Band,1
Albert King,Rock,1
Albert King,Albert King with Stevie Ray Vaughan,1
Albert Lee,Heads Hands & Feet,1
Albert Lee,"Folk, World, & Country",1
Albert Lee,Rock,1
Albert Lee,Canned Heat,1
Albert Lee,The Robert Cray Band,1
Albert Lee,The Fabulous Thunderbirds,1
Albert Lee,Albert Lee & Hogan's Heroes,1
Albert Lee,Bill Wyman's Rhythm Kings,1
Albert Lee,The Crickets,1
Albert Maroto,Rock,1
Albert Maroto,Dark Moor,1
Alberto Ferrari,Rock,1
Alberto Ferrari,Pop,1
Alberto Gaviglio,Rock,1
Alberto Gaviglio,La Locanda delle Fate,1
Alberto Ledo,Los Jaivas,1
Alberto Ledo,Rock,1
Alberto Verenzuela,Jazz,1
Alberto Verenzuela,Rock,1
Alberto Verenzuela,Bersuit Vergarabat,1
Alberto the Crippler,Rock,1
Alberto the Crippler,Grimcorpses,1
Alden Penner,Rock,1
Alden Penner,Land of Talk,1
Alden Penner,The Unicorns,1
Alden Penner,Sunset Rubdown,1
Alden Penner,Islands,1
Aldo Giacommino,Manal,1
Aldo Giacommino,Blues,1
Aldo Giacommino,Rock,1
Alec Bathgate,Goblin Mix,1
Alec Bathgate,The Able Tasmans,1
Alec Bathgate,Sneaky Feelings,1
Alec Bathgate,The Jean-Paul Sartre Experience,1
Alec Bathgate,Pop,1
Alec Bathgate,Tall Dwarfs,1
Alec Bathgate,Chug,1
Alec Bathgate,Bird Nest Roys,1
Alec Bathgate,The Verlaines,1
Alec Bathgate,The Cakekitchen,1
Alec Bathgate,Toy Love,1
Alec Bathgate,The Great Unwashed,1
Alec Finn,De Dannan,1
Alec Finn,"Folk, World, & Country",1
Alec O'Hanley,Two Hours Traffic,1
Alec O'Hanley,Alvvays,1
Alec O'Hanley,Pop,1
Alec O'Hanley,Rock,1
Alec Ounsworth,Throw Me the Statue,1
Alec Ounsworth,Harlem Shakes,1
Alec Ounsworth,Grand Archives,1
Alec Ounsworth,The Rosebuds,1
Alec Ounsworth,Dr. Dog,1
Alec Ounsworth,Clap Your Hands Say Yeah,1
Alec Ounsworth,Born Ruffians,1
Alec Ounsworth,Foreign Born,1
Alec Ounsworth,White Rabbits,1
Alec Ounsworth,Fruit Bats,1
Alec Ounsworth,The Walkmen,1
Alec Ounsworth,Rock,1
Alec Ounsworth,Tapes 'n Tapes,1
Alec Prorock,Oceana,1
Alec Prorock,Rock,1
Aled Rees,Kids In Glass Houses,1
Aled Rees,Pop,1
Aled Rees,Rock,1
Alejandra Deheza,School Of Seven Bells,1
Alejandra Deheza,Risil,1
Alejandra Deheza,Rock,1
Alejandro Kurz,El Bordo,1
Alejandro Kurz,Rock,1
